method,time_days,skill_mean,skill_std
Traditional-NPZ,3.347222222222222,0.8719160898901622,0.08800915280715402
Traditional-NPZ,3.3541666666666665,0.8720604330655144,0.0879446312939855
Traditional-NPZ,3.3611111111111107,0.872206225785477,0.08787885554116631
Traditional-NPZ,3.3680555555555554,0.8723533475876807,0.08781180158838006
Traditional-NPZ,3.375,0.872501955537397,0.0877434398223882
Traditional-NPZ,3.381944444444444,0.8726518350465787,0.08767367464269989
Traditional-NPZ,3.388888888888889,0.8728027573759907,0.08760250737835913
Traditional-NPZ,3.395833333333333,0.8729549264150017,0.08752993630270409
Traditional-NPZ,3.4027777777777777,0.873108390777887,0.08745596439868929
Traditional-NPZ,3.409722222222222,0.8732633144323816,0.0873808207751036
Traditional-NPZ,3.4166666666666665,0.8734196305828423,0.08730460190419911
Traditional-NPZ,3.4236111111111107,0.8735772932177116,0.0872272432269049
Traditional-NPZ,3.4305555555555554,0.8737360010482239,0.08714865533593344
Traditional-NPZ,3.4375,0.8738959607507935,0.08706894749389933
Traditional-NPZ,3.444444444444444,0.8740571655359117,0.08698807026431848
Traditional-NPZ,3.451388888888889,0.8742197251579942,0.08690605075702881
Traditional-NPZ,3.458333333333333,0.8743837012127154,0.08682305702078191
Traditional-NPZ,3.4652777777777777,0.8745489187593507,0.08673898985487408
Traditional-NPZ,3.472222222222222,0.8747151925645126,0.08665371744380665
Traditional-NPZ,3.4791666666666665,0.874882728903206,0.08656735901573158
Traditional-NPZ,3.4861111111111107,0.8750514998472093,0.08647991862457727
Traditional-NPZ,3.4930555555555554,0.8752215533726732,0.08639151142137141
Traditional-NPZ,3.5,0.8753928956068165,0.08630213185225696
Traditional-NPZ,3.506944444444444,0.8755654434749752,0.08621183708584594
Traditional-NPZ,3.513888888888889,0.8757392010165783,0.0861205511863956
Traditional-NPZ,3.520833333333333,0.8759141192337085,0.08602827515087823
Traditional-NPZ,3.5277777777777777,0.8760902208503131,0.08593509028232564
Traditional-NPZ,3.534722222222222,0.8762672311578639,0.08584094777572368
Traditional-NPZ,3.5416666666666665,0.8764452696463746,0.08574581670912845
Traditional-NPZ,3.5486111111111107,0.8766244432073793,0.085649792805074
Traditional-NPZ,3.5555555555555554,0.8768047837013853,0.08555297357725757
Traditional-NPZ,3.5625,0.8769861778102476,0.08545523333545316
Traditional-NPZ,3.569444444444444,0.8771686215801827,0.08535663882747963
Traditional-NPZ,3.576388888888889,0.8773520546815216,0.08525722350136318
Traditional-NPZ,3.583333333333333,0.8775365590146527,0.08515702759869996
Traditional-NPZ,3.5902777777777777,0.8777221479726682,0.08505607302184255
Traditional-NPZ,3.597222222222222,0.8779086692022167,0.08495428574714603
Traditional-NPZ,3.6041666666666665,0.8780962077030264,0.08485182615136683
Traditional-NPZ,3.6111111111111107,0.8782847004899517,0.08474862587881235
Traditional-NPZ,3.6180555555555554,0.8784742667615272,0.08464477504256265
Traditional-NPZ,3.625,0.8786647064945711,0.08454011351952687
Traditional-NPZ,3.631944444444444,0.8788561157164209,0.08443480599098048
Traditional-NPZ,3.638888888888889,0.8790485923636634,0.08432890547111914
Traditional-NPZ,3.645833333333333,0.8792421094768861,0.08422243606349292
Traditional-NPZ,3.6527777777777777,0.8794366549004661,0.0841154071739206
Traditional-NPZ,3.659722222222222,0.8796320386888542,0.08400772272023087
Traditional-NPZ,3.6666666666666665,0.8798283548088853,0.08389947970912019
Traditional-NPZ,3.6736111111111107,0.880025403046161,0.08379050846466451
Traditional-NPZ,3.6805555555555554,0.8802232476831591,0.08368093708932
Traditional-NPZ,3.6875,0.8804219107602387,0.08357080789402976
Traditional-NPZ,3.694444444444444,0.88062130822114,0.08346007773135812
Traditional-NPZ,3.701388888888889,0.8808214298960616,0.08334874223480213
Traditional-NPZ,3.708333333333333,0.8810222644090212,0.0832368051896074
Traditional-NPZ,3.7152777777777777,0.8812238256066522,0.08312429298986879
Traditional-NPZ,3.722222222222222,0.8814261245009816,0.08301129052761409
Traditional-NPZ,3.7291666666666665,0.8816291913084493,0.08289783471577764
Traditional-NPZ,3.7361111111111107,0.88183296718922,0.08278386610508187
Traditional-NPZ,3.7430555555555554,0.8820374097787932,0.08266935594077127
Traditional-NPZ,3.75,0.8822425529690145,0.08255438893848069
Traditional-NPZ,3.756944444444444,0.8824484669927675,0.08243904088492736
Traditional-NPZ,3.763888888888889,0.8826549890419074,0.08232317425678204
Traditional-NPZ,3.770833333333333,0.8828621740048089,0.08220688058501309
Traditional-NPZ,3.7777777777777777,0.8830699663917555,0.08209011238522886
Traditional-NPZ,3.784722222222222,0.8832784409946774,0.08197296652154036
Traditional-NPZ,3.7916666666666665,0.8834875046909153,0.08185538162638321
Traditional-NPZ,3.7986111111111107,0.883697135478904,0.08173738008999716
Traditional-NPZ,3.8055555555555554,0.883907333930403,0.08161895576309137
Traditional-NPZ,3.8125,0.8841181132394481,0.0815001423627754
Traditional-NPZ,3.819444444444444,0.8843294211628497,0.08138094912108688
Traditional-NPZ,3.826388888888889,0.8845412527074972,0.08126135607886242
Traditional-NPZ,3.833333333333333,0.884753624527331,0.08114142379121081
Traditional-NPZ,3.8402777777777777,0.8849664509683711,0.08102108002336937
Traditional-NPZ,3.847222222222222,0.8851797816360287,0.080900404821417
Traditional-NPZ,3.8541666666666665,0.8853935238329819,0.08077933309402671
Traditional-NPZ,3.8611111111111107,0.8856077075743141,0.0806578975203929
Traditional-NPZ,3.8680555555555554,0.885822283984031,0.08053608007273261
Traditional-NPZ,3.875,0.8860372129664915,0.08041385285550587
Traditional-NPZ,3.881944444444444,0.886252468343036,0.08029121036549006
Traditional-NPZ,3.888888888888889,0.8864680620982286,0.08016817237726842
Traditional-NPZ,3.895833333333333,0.8866840077871557,0.08004476887343832
Traditional-NPZ,3.9027777777777777,0.8869003462949151,0.079921065904786
Traditional-NPZ,3.909722222222222,0.887117084196327,0.07979709715343407
Traditional-NPZ,3.9166666666666665,0.8873341596825753,0.07967282539432645
Traditional-NPZ,3.9236111111111107,0.887551486359153,0.07954816389615821
Traditional-NPZ,3.9305555555555554,0.8877691007667927,0.07942318271512026
Traditional-NPZ,3.9375,0.8879869814291188,0.0792978700444177
Traditional-NPZ,3.944444444444444,0.8882051061733474,0.07917222674823869
Traditional-NPZ,3.951388888888889,0.8884235192999002,0.07904631027422435
Traditional-NPZ,3.958333333333333,0.8886421677245615,0.07892009151095143
Traditional-NPZ,3.9652777777777777,0.8888609919279,0.0787935590933793
Traditional-NPZ,3.972222222222222,0.8890800817200496,0.0786667821801495
Traditional-NPZ,3.9791666666666665,0.8892994370177492,0.07853976504421056
Traditional-NPZ,3.9861111111111107,0.8895189958333107,0.07841245800287093
Traditional-NPZ,3.9930555555555554,0.8897387877187797,0.07828491271950609
Traditional-NPZ,4.0,0.8899588117355365,0.07815715245318249
Traditional-NPZ,4.006944444444445,0.8901790532581133,0.0780291823431871
Traditional-NPZ,4.013888888888888,0.8903994637379583,0.07790096671968728
Traditional-NPZ,4.020833333333333,0.8906200307487574,0.07777251506746119
Traditional-NPZ,4.027777777777778,0.8908407546421157,0.07764382586037191
Traditional-NPZ,4.034722222222222,0.8910615761095065,0.07751485717534234
Traditional-NPZ,4.041666666666666,0.891282470518682,0.07738561314813444
Traditional-NPZ,4.048611111111111,0.8915034572739089,0.0772561304002535
Traditional-NPZ,4.055555555555555,0.8917245214720145,0.07712639791441762
Traditional-NPZ,4.0625,0.8919457146103871,0.076996474158733
Traditional-NPZ,4.069444444444445,0.8921669547502197,0.0768663178729636
Traditional-NPZ,4.076388888888888,0.8923882842192057,0.07673596679319435
Traditional-NPZ,4.083333333333333,0.8926096930211505,0.07660543388483958
Traditional-NPZ,4.090277777777778,0.8928312184926713,0.07647475669556862
Traditional-NPZ,4.097222222222222,0.8930528067682011,0.07634388724950215
Traditional-NPZ,4.104166666666666,0.8932744451818186,0.07621282811274392
Traditional-NPZ,4.111111111111111,0.8934961390042936,0.07608160252441959
Traditional-NPZ,4.118055555555555,0.8937178172423293,0.07595016902583993
Traditional-NPZ,4.125,0.8939395310973691,0.07581858875393636
Traditional-NPZ,4.131944444444445,0.8941612741603218,0.07568686970102009
Traditional-NPZ,4.138888888888888,0.8943830067863506,0.07555498042166753
Traditional-NPZ,4.145833333333333,0.8946046997174657,0.07542290016619241
Traditional-NPZ,4.152777777777778,0.8948263537078717,0.07529064370150267
Traditional-NPZ,4.159722222222222,0.895048007524035,0.07515827612854566
Traditional-NPZ,4.166666666666666,0.8952697028949442,0.07502582347200601
Traditional-NPZ,4.173611111111111,0.8954913554718604,0.0748932224546856
Traditional-NPZ,4.180555555555555,0.8957129798968272,0.07476050088243111
Traditional-NPZ,4.1875,0.895934606200393,0.07462769782276449
Traditional-NPZ,4.194444444444445,0.8961561918301542,0.07449479173140026
Traditional-NPZ,4.201388888888888,0.896377737544988,0.07436178569855387
Traditional-NPZ,4.208333333333333,0.8965992132316629,0.0742286740914929
Traditional-NPZ,4.215277777777778,0.8968206555509719,0.07409549280463644
Traditional-NPZ,4.222222222222222,0.8970419557548289,0.07396214179074129
Traditional-NPZ,4.229166666666666,0.8972631006464267,0.07382862983019985
Traditional-NPZ,4.236111111111111,0.8974841145054526,0.07369499577342599
Traditional-NPZ,4.243055555555555,0.8977049962483175,0.07356124573022595
Traditional-NPZ,4.25,0.8979257657745536,0.07342740608428736
Traditional-NPZ,4.256944444444445,0.8981464027629681,0.07329346100674032
Traditional-NPZ,4.263888888888888,0.8983669014903026,0.0731594156880667
Traditional-NPZ,4.270833333333333,0.8985872257118545,0.07302525549468786
Traditional-NPZ,4.277777777777778,0.8988073373742322,0.07289094367721886
Traditional-NPZ,4.284722222222222,0.899027252591005,0.07275650830780218
Traditional-NPZ,4.291666666666666,0.8992469897710392,0.07262196810007075
Traditional-NPZ,4.298611111111111,0.8994665676424924,0.07248735034699343
Traditional-NPZ,4.305555555555555,0.8996859736742497,0.07235266747562767
Traditional-NPZ,4.3125,0.8999051919049718,0.07221789870293668
Traditional-NPZ,4.319444444444445,0.9001241722786953,0.07208301638640041
Traditional-NPZ,4.326388888888888,0.9003429208485386,0.07194803289223542
Traditional-NPZ,4.333333333333333,0.9005615003270963,0.07181300623097378
Traditional-NPZ,4.340277777777778,0.9007799418047737,0.07167797258886387
Traditional-NPZ,4.347222222222222,0.9009981669734958,0.07154286439026836
Traditional-NPZ,4.354166666666666,0.9012161728462866,0.07140768610625098
Traditional-NPZ,4.361111111111111,0.9014339510399781,0.0712724455357644
Traditional-NPZ,4.368055555555555,0.9016514626451507,0.07113711546018811
Traditional-NPZ,4.375,0.9018687125276669,0.07100170231560304
Traditional-NPZ,4.381944444444445,0.902085695159302,0.07086620651976956
Traditional-NPZ,4.388888888888888,0.9023024697827399,0.0707306964220338
Traditional-NPZ,4.395833333333333,0.9025190283630257,0.07059517026451208
Traditional-NPZ,4.402777777777778,0.9027353620995648,0.07045963201713737
Traditional-NPZ,4.409722222222222,0.9029514647663625,0.07032408621520621
Traditional-NPZ,4.416666666666666,0.9031673529450557,0.07018854964741902
Traditional-NPZ,4.423611111111111,0.9033830351127152,0.0700530355301778
Traditional-NPZ,4.430555555555555,0.9035984876028414,0.06991753232418786
Traditional-NPZ,4.4375,0.903813682278969,0.06978203323836876
Traditional-NPZ,4.444444444444445,0.9040286286352655,0.06964655004974242
Traditional-NPZ,4.451388888888888,0.9042432496294902,0.06951103158155315
Traditional-NPZ,4.458333333333333,0.9044575510922704,0.06937548992610738
Traditional-NPZ,4.465277777777778,0.9046715849707366,0.06923995638151298
Traditional-NPZ,4.472222222222222,0.9048852931188529,0.06910439156083852
Traditional-NPZ,4.479166666666666,0.9050986687661866,0.06896880102294943
Traditional-NPZ,4.486111111111111,0.905311743506061,0.06883321357067752
Traditional-NPZ,4.493055555555555,0.9055245121023549,0.06869762804303689
Traditional-NPZ,4.5,0.9057370084820194,0.06856207681124102
Traditional-NPZ,4.506944444444444,0.9059491937531479,0.06842652985046917
Traditional-NPZ,4.513888888888888,0.9061610380317736,0.06829097093582208
Traditional-NPZ,4.520833333333333,0.9063725699392778,0.0681554323218491
Traditional-NPZ,4.527777777777778,0.9065837542849007,0.06801989294508429
Traditional-NPZ,4.534722222222222,0.9067945917192031,0.06788435352209511
Traditional-NPZ,4.541666666666666,0.9070051302880262,0.06774886774616308
Traditional-NPZ,4.548611111111111,0.907215380946829,0.06761344576059282
Traditional-NPZ,4.555555555555555,0.9074252997733048,0.06747805250064434
Traditional-NPZ,4.5625,0.907634886080665,0.06734270083670928
Traditional-NPZ,4.569444444444444,0.90784414127039,0.06720739750356738
Traditional-NPZ,4.576388888888888,0.9080530445351539,0.06707212764512334
Traditional-NPZ,4.583333333333333,0.9082616046524159,0.06693690672434993
Traditional-NPZ,4.590277777777778,0.9084698156141374,0.06680173757430097
Traditional-NPZ,4.597222222222222,0.9086776990638669,0.06666663952082849
Traditional-NPZ,4.604166666666666,0.9088852375258106,0.06653160075175413
Traditional-NPZ,4.611111111111111,0.9090924168664741,0.06639661673093997
Traditional-NPZ,4.618055555555555,0.9092992372849864,0.06626168538114251
Traditional-NPZ,4.625,0.9095056747353009,0.06612678784357595
Traditional-NPZ,4.631944444444444,0.9097116830693961,0.06599190476260582
Traditional-NPZ,4.638888888888888,0.9099173255567102,0.06585708176292868
Traditional-NPZ,4.645833333333333,0.9101226473697143,0.06572236283105025
Traditional-NPZ,4.652777777777778,0.9103275940270008,0.06558771337029522
Traditional-NPZ,4.659722222222222,0.9105322031354993,0.06545316294688931
Traditional-NPZ,4.666666666666666,0.9107364430739033,0.06531869153159423
Traditional-NPZ,4.673611111111111,0.910940322175745,0.06518431363034924
Traditional-NPZ,4.680555555555555,0.9111438345871578,0.06505002971276047
Traditional-NPZ,4.6875,0.9113469802401171,0.06491584629653283
Traditional-NPZ,4.694444444444444,0.9115497672170451,0.06478177202743894
Traditional-NPZ,4.701388888888888,0.9117521954456701,0.06464781153795957
Traditional-NPZ,4.708333333333333,0.9119542493871097,0.06451395860051458
Traditional-NPZ,4.715277777777778,0.9121559357964834,0.06438022415925188
Traditional-NPZ,4.722222222222222,0.9123572397407214,0.06424660076442222
Traditional-NPZ,4.729166666666666,0.9125581932484459,0.06411311841770122
Traditional-NPZ,4.736111111111111,0.9127587848253014,0.06397976756077417
Traditional-NPZ,4.743055555555555,0.9129589781543991,0.06384652670018888
Traditional-NPZ,4.75,0.9131588004370548,0.06371341998549822
Traditional-NPZ,4.756944444444444,0.9133582191214987,0.06358041624269421
Traditional-NPZ,4.763888888888888,0.9135572450764115,0.06344753220165918
Traditional-NPZ,4.770833333333333,0.9137558887776082,0.06331478642522187
Traditional-NPZ,4.777777777777778,0.9139541312310613,0.06318215876100616
Traditional-NPZ,4.784722222222222,0.9141519890586735,0.06304967248438022
Traditional-NPZ,4.791666666666666,0.9143494739039945,0.06291733084981309
Traditional-NPZ,4.798611111111111,0.9145465637203098,0.06278512085169723
Traditional-NPZ,4.805555555555555,0.9147432512444331,0.06265304997866969
Traditional-NPZ,4.8125,0.9149395370045424,0.06252111611603194
Traditional-NPZ,4.819444444444444,0.915135417637033,0.062389316253927185
Traditional-NPZ,4.826388888888888,0.9153308530603262,0.06225762291346508
Traditional-NPZ,4.833333333333333,0.9155258791230537,0.06212606690083007
Traditional-NPZ,4.840277777777778,0.9157204941227913,0.061994648710246195
Traditional-NPZ,4.847222222222222,0.9159147023130935,0.061863376560701316
Traditional-NPZ,4.854166666666666,0.916108495144729,0.06173224177154574
Traditional-NPZ,4.861111111111111,0.9163018660145325,0.061601245684130064
Traditional-NPZ,4.868055555555555,0.916494827506822,0.06147040246152864
Traditional-NPZ,4.875,0.9166873651057272,0.06133969853729626
Traditional-NPZ,4.881944444444444,0.916879475613152,0.06120913612669176
Traditional-NPZ,4.888888888888888,0.9170711577362484,0.06107872481152953
Traditional-NPZ,4.895833333333333,0.9172624319737491,0.06094847775156708
Traditional-NPZ,4.902777777777778,0.917453302664445,0.06081839711862485
Traditional-NPZ,4.909722222222222,0.917643733374394,0.060688458312981676
Traditional-NPZ,4.916666666666666,0.9178337440125582,0.06055868137862426
Traditional-NPZ,4.923611111111111,0.9180233588836938,0.06042909035476729
Traditional-NPZ,4.930555555555555,0.9182125594784597,0.06029966754199333
Traditional-NPZ,4.9375,0.9184013466499227,0.06017041648602648
Traditional-NPZ,4.944444444444444,0.9185896927203232,0.06004132026219271
Traditional-NPZ,4.951388888888888,0.9187776003775884,0.05991238268544878
Traditional-NPZ,4.958333333333333,0.9189650997357317,0.05978363086298151
Traditional-NPZ,4.965277777777778,0.9191521772990984,0.059655051265196574
Traditional-NPZ,4.972222222222222,0.9193388218471822,0.05952664119659823
Traditional-NPZ,4.979166666666666,0.9195250349842382,0.05939840144289666
Traditional-NPZ,4.986111111111111,0.9197108338955576,0.05927034894120899
Traditional-NPZ,4.993055555555555,0.9198962201013277,0.05914248922105416
Traditional-NPZ,5.0,0.9200812250253516,0.059014854645334125
Traditional-NPZ,5.006944444444444,0.9202657954784353,0.05888740302084054
Traditional-NPZ,5.013888888888888,0.92044991312155,0.05876011335568565
Traditional-NPZ,5.020833333333333,0.920633601208719,0.058633007169344865
Traditional-NPZ,5.027777777777778,0.9208168665757702,0.058506098575148414
Traditional-NPZ,5.034722222222222,0.9209997068700713,0.05837938602561124
Traditional-NPZ,5.041666666666666,0.9211821202053107,0.05825286879958759
Traditional-NPZ,5.048611111111111,0.9213640943063444,0.05812653742867868
Traditional-NPZ,5.055555555555555,0.921545620686485,0.05800038830219566
Traditional-NPZ,5.0625,0.9217267218696814,0.05787444192974941
Traditional-NPZ,5.069444444444444,0.9219074120438926,0.057748707515972435
Traditional-NPZ,5.076388888888888,0.9220876724953541,0.05762317576009006
Traditional-NPZ,5.083333333333333,0.922267512191109,0.057497855211278676
Traditional-NPZ,5.090277777777778,0.9224469197206505,0.05737273622979686
Traditional-NPZ,5.097222222222222,0.9226258941059612,0.057247817265445235
Traditional-NPZ,5.104166666666666,0.9228044385812398,0.05712310103904782
Traditional-NPZ,5.111111111111111,0.9229825700207375,0.05699860691188785
Traditional-NPZ,5.118055555555555,0.9231602735711106,0.0568743252799698
Traditional-NPZ,5.125,0.9233375308840035,0.05675024477900061
Traditional-NPZ,5.131944444444444,0.9235143488502353,0.05662636661502081
Traditional-NPZ,5.138888888888888,0.9236907080443836,0.05650268210906234
Traditional-NPZ,5.145833333333333,0.9238666196730305,0.05637920507012815
Traditional-NPZ,5.152777777777778,0.9240420855774114,0.056255934946284024
Traditional-NPZ,5.159722222222222,0.9242171304505079,0.056132892128269954
