dataset,index,N_perturbed,P_perturbed,Z_perturbed,distance_N,distance_P,distance_Z,distance_total_L2,distance_total_L1,rk4_run_time,pinn_run_time
field_informed,1244,1.6143718715821855,0.2971550254446726,0.18500794006245216,0.014371871582185447,0.0028449745553273953,0.08500794006245216,0.08626119896370991,0.102224786199965,0.03017592430114746,1.4711856842041016
field_informed,1245,1.5680258034760002,0.3671566777168529,0.1023594210011801,0.03197419652399991,0.06715667771685291,0.002359421001180098,0.07441730627200521,0.10149029524203292,0.0300750732421875,1.4700334072113037
field_informed,1246,1.51707718548967,0.35200485825277744,0.10086984502423595,0.08292281451033001,0.05200485825277745,0.0008698450242359407,0.0978849073073692,0.1357975177873434,0.030179738998413086,1.4867868423461914
field_informed,1247,1.5959269883761462,0.298700594329717,0.08838305787997108,0.004073011623853873,0.0012994056702829715,0.011616942120028922,0.012378659984187076,0.016989359414165767,0.030087947845458984,1.437309980392456
field_informed,1248,1.5560998250464488,0.29677840274174616,0.12725002598028515,0.04390017495355125,0.0032215972582538277,0.027250025980285142,0.051770338667745,0.07437179819209022,0.029990434646606445,1.3762078285217285
field_informed,1249,1.5305564250638928,0.40869481967514076,0.15914461352727632,0.06944357493610731,0.10869481967514077,0.05914461352727632,0.14189805930106655,0.2372830081385244,0.030121564865112305,1.446713924407959
field_informed,1250,1.7746764013297929,0.4364559811598112,0.10314806391322545,0.17467640132979279,0.13645598115981122,0.003148063913225446,0.22167992755821475,0.3142804464028295,0.030262231826782227,1.4686570167541504
field_informed,1251,1.604793263463681,0.3152079785626308,0.1742363472924673,0.004793263463680919,0.015207978562630786,0.07423634729246728,0.07592952815553057,0.09423758931877899,0.030310869216918945,1.4542992115020752
field_informed,1252,1.6585484726906723,0.41081393098667507,0.15025024662885025,0.058548472690672204,0.11081393098667508,0.05025024662885025,0.13502865711170445,0.21961265030619753,0.05237245559692383,1.4347271919250488
field_informed,1253,1.4912399626892525,0.2074305100461068,0.1168430784613079,0.10876003731074757,0.09256948995389319,0.016843078461307892,0.14381079750217962,0.21817260572594865,0.05213451385498047,1.540945291519165
field_informed,1254,1.6026785806026398,0.32786531297447946,0.11742500715372294,0.002678580602639702,0.027865312974479473,0.01742500715372293,0.032973949346686196,0.047968900730842104,0.041147708892822266,1.3844432830810547
field_informed,1255,1.6557884707363355,0.317658276558645,0.0991869266531048,0.055788470736335416,0.017658276558644992,0.0008130733468952045,0.058522041030606375,0.07425982064187561,0.029476404190063477,1.3833677768707275
field_informed,1256,1.6332967095246231,0.3070753481288859,0.10302562906025982,0.03329670952462305,0.007075348128885939,0.003025629060259813,0.034174344873345294,0.0433976867137688,0.02937936782836914,1.467613697052002
field_informed,1257,1.5557179561718328,0.2717240227949349,0.0907280687682553,0.04428204382816725,0.028275977205065084,0.009271931231744704,0.05335165415680462,0.08182995226497704,0.029563426971435547,1.5216262340545654
field_informed,1258,1.5658916608311335,0.28909618242286406,0.0748863435248529,0.034108339168866575,0.010903817577135932,0.0251136564751471,0.04373748712678398,0.07012581322114961,0.029557466506958008,1.4184024333953857
field_informed,1259,1.6638483544378686,0.32682382057886855,0.12655736795633135,0.06384835443786852,0.026823820578868562,0.026557367956331346,0.07417158153658981,0.11722954297306842,0.029574871063232422,1.4592998027801514
field_informed,1260,1.6867769336066918,0.204477657516228,0.08315540842231411,0.0867769336066917,0.09552234248377198,0.01684459157768589,0.13014797111436757,0.19914386766814957,0.029540300369262695,1.521874189376831
field_informed,1261,1.6639718292876502,0.3468281064151808,0.06294243731339302,0.0639718292876501,0.046828106415180815,0.03705756268660698,0.08751302443128996,0.1478574983894379,0.02946949005126953,1.4889321327209473
field_informed,1262,1.584016692042611,0.2792550102288248,0.152314602632212,0.015983307957389004,0.02074498977117517,0.05231460263221199,0.05850331941380026,0.08904290036077617,0.029552698135375977,1.4456851482391357
field_informed,1263,1.5929824463149778,0.37197258082735274,0.12125553557947541,0.007017553685022326,0.07197258082735275,0.021255535579475404,0.07537304719488486,0.10024567009185048,0.029810428619384766,1.4360415935516357
field_informed,1264,1.5711052217039885,0.3506914097114813,0.11582391428958312,0.028894778296011614,0.05069140971148128,0.015823914289583116,0.060455963268787605,0.09541010229707601,0.029747962951660156,1.4592828750610352
field_informed,1265,1.5241591702748056,0.2785909190382455,0.07495026490906634,0.07584082972519446,0.02140908096175448,0.025049735090933667,0.08269020153052507,0.1222996457778826,0.029718399047851562,1.4206969738006592
field_informed,1266,1.6231200831920902,0.23591173595321796,0.05743980569130358,0.023120083192090135,0.06408826404678203,0.042560194308696425,0.08033189886298729,0.1297685415475686,0.029937028884887695,1.426164150238037
field_informed,1267,1.5640945207371193,0.3774485038874792,0.1555642019342008,0.03590547926288079,0.0774485038874792,0.05556420193420081,0.10185703084269976,0.1689181850845608,0.029889583587646484,1.4335577487945557
field_informed,1268,1.5672281303057096,0.2427615093876801,0.06319745872358075,0.03277186969429047,0.05723849061231989,0.03680254127641926,0.07552924794567155,0.1268129015830296,0.029724597930908203,1.4256551265716553
field_informed,1269,1.7174454142350777,0.32506116773140364,0.06436149914869417,0.1174454142350776,0.025061167731403655,0.035638500851305835,0.1252660775942116,0.17814508281778707,0.029768943786621094,1.4325978755950928
field_informed,1270,1.5257683609619088,0.25783727582929056,0.08455450337162396,0.07423163903809127,0.04216272417070943,0.015445496628376049,0.08675595028511864,0.13183985983717675,0.029628992080688477,1.424165964126587
field_informed,1271,1.4986109085546602,0.2515866483477003,0.15366819982783642,0.10138909144533992,0.04841335165229971,0.05366819982783641,0.1245145620201963,0.20347064292547604,0.029553890228271484,1.3986752033233643
field_informed,1272,1.6285434798827696,0.2740975417416515,0.0927196205692699,0.028543479882769507,0.02590245825834847,0.007280379430730108,0.03922590358804945,0.061726317571848086,0.029979944229125977,1.476593017578125
field_informed,1273,1.6479591094020514,0.3447569267038433,0.12096843446114515,0.04795910940205128,0.04475692670384329,0.020968434461145144,0.06886896185047706,0.11368447056703972,0.031291961669921875,1.4540190696716309
field_informed,1274,1.5720471194897014,0.19000602564153818,0.08741178393327463,0.02795288051029865,0.10999397435846181,0.012588216066725375,0.11418625621210089,0.15053507093548585,0.03024888038635254,1.43453049659729
field_informed,1275,1.4993764466353297,0.40495846736769014,0.18696706388048345,0.10062355336467044,0.10495846736769016,0.08696706388048345,0.16942446565918173,0.292549084612844,0.03036665916442871,1.516312837600708
field_informed,1276,1.6213084124473958,0.3591877084864513,0.07653340566647027,0.021308412447395675,0.05918770848645133,0.02346659433352974,0.06714100331779323,0.10396271526737674,0.03107905387878418,1.5008084774017334
field_informed,1277,1.5128517146597065,0.2954493046301613,0.08250847707297211,0.08714828534029362,0.004550695369838709,0.017491522927027894,0.08900272939864849,0.10919050363716022,0.03028559684753418,1.3969089984893799
field_informed,1278,1.6928738865448056,0.30618931987028103,0.08369134175090101,0.09287388654480555,0.00618931987028104,0.016308658249098995,0.0944978243997182,0.11537186466418559,0.030440807342529297,1.5136966705322266
field_informed,1279,1.7002342187622577,0.23989406489130372,0.06910030088941356,0.10023421876225758,0.06010593510869627,0.030899699110586445,0.12089008830874305,0.19123985298154028,0.0300142765045166,1.4227097034454346
field_informed,1280,1.6135496058047503,0.34032405907961183,0.08632962095917698,0.013549605804750176,0.04032405907961184,0.013670379040823022,0.044682220415282844,0.06754404392518504,0.029906511306762695,1.5013494491577148
field_informed,1281,1.6410306732987467,0.27069745369587267,0.1790425372662537,0.041030673298746656,0.02930254630412732,0.07904253726625368,0.09375434959905118,0.14937575686912766,0.029987812042236328,1.4699504375457764
field_informed,1282,1.5038499149749167,0.3456717165299167,0.07698052385199468,0.09615008502508338,0.045671716529916695,0.023019476148005327,0.10890656923826227,0.16484127770300538,0.02968311309814453,1.4218230247497559
field_informed,1283,1.567310905538336,0.2691242713124163,0.09893450395120308,0.032689094461664014,0.030875728687583703,0.001065496048796924,0.04497802575194774,0.06463031919804464,0.029497146606445312,1.4512109756469727
field_informed,1284,1.6352135585390906,0.3173812985547498,0.12756466060743546,0.03521355853909047,0.01738129855474979,0.027564660607435454,0.04797827382095361,0.08015951770127572,0.029590606689453125,1.4340827465057373
field_informed,1285,1.544332634181085,0.29986784087331203,0.09250937560973536,0.05566736581891507,0.00013215912668795848,0.007490624390264641,0.056169231230342724,0.06329014933586767,0.047951459884643555,1.419849157333374
field_informed,1286,1.6642695986146636,0.31196672231337513,0.056385656730622964,0.06426959861466353,0.011966722313375144,0.04361434326937704,0.07858749701978328,0.11985066419741572,0.05197763442993164,1.4900729656219482
field_informed,1287,1.613733056909219,0.27650280361689816,0.1427802641402915,0.013733056909218888,0.023497196383101826,0.042780264140291485,0.05070370883723406,0.0800105174326122,0.04360628128051758,1.4364633560180664
field_informed,1288,1.6808986175874097,0.2984588009171683,0.1183545955006925,0.08089861758740957,0.001541199082831679,0.01835459550069249,0.08296898696597962,0.10079441217093374,0.029603004455566406,1.4903674125671387
field_informed,1289,1.4831689980901637,0.2510848296648724,0.05866290939686927,0.11683100190983642,0.0489151703351276,0.04133709060313073,0.1332326234662599,0.20708326284809475,0.029450654983520508,1.4022681713104248
field_informed,1290,1.628174950923836,0.20931735236825844,0.10119464788349009,0.028174950923835818,0.09068264763174155,0.0011946478834900798,0.09496629730924906,0.12005224643906745,0.02959918975830078,1.457040786743164
field_informed,1291,1.6881865658537645,0.21531736017903486,0.08456187873857683,0.08818656585376439,0.08468263982096513,0.015438121261423174,0.12323293176829819,0.1883073269361527,0.029584646224975586,1.4187443256378174
field_informed,1292,1.6011839582455205,0.33418786805378353,0.10705393639557194,0.0011839582455204223,0.03418786805378354,0.007053936395571933,0.03492807034267458,0.0424257626948759,0.029668092727661133,1.4787421226501465
field_informed,1293,1.6699105735481297,0.2277680271920666,0.09189094845347427,0.06991057354812957,0.07223197280793339,0.008109051546525733,0.10084990285835022,0.15025159790258868,0.029655933380126953,1.4650955200195312
field_informed,1294,1.6449076456259046,0.3471709750949157,0.1365729304928604,0.044907645625904546,0.04717097509491569,0.036572930492860395,0.0746952258976608,0.12865155121368063,0.029688596725463867,1.4918994903564453
field_informed,1295,1.4529954643095158,0.20300954162292806,0.09475435505102822,0.14700453569048433,0.09699045837707193,0.005245644948971784,0.17619591175932567,0.24924063901652804,0.029770374298095703,1.471024751663208
field_informed,1296,1.4665375977019917,0.3238904096034778,0.1257933109937761,0.13346240229800843,0.023890409603477825,0.025793310993776103,0.13801543171036723,0.18314612289526236,0.029671669006347656,1.4834747314453125
field_informed,1297,1.6166502054167797,0.32714283743067324,0.11456429738840601,0.01665020541677964,0.02714283743067325,0.014564297388406006,0.03501544977044912,0.058357340235858896,0.0297393798828125,1.5230789184570312
field_informed,1298,1.4815742340038522,0.23275017399252396,0.12462473062676319,0.11842576599614785,0.06724982600747603,0.02462473062676318,0.13839645410288087,0.21030032263038706,0.029709339141845703,1.463576316833496
field_informed,1299,1.5832791637750498,0.3619787660018024,0.0668460892756968,0.016720836224950242,0.06197876600180241,0.03315391072430321,0.07225050584932159,0.11185351295105586,0.029735326766967773,1.4587042331695557
field_informed,1300,1.634581039129086,0.29301300112367895,0.10813258623870559,0.034581039129085944,0.006986998876321038,0.00813258623870558,0.03620504632610029,0.04970062424411256,0.02972102165222168,1.463575839996338
field_informed,1301,1.6083604357316978,0.30932446132392605,0.05,0.008360435731697757,0.009324461323926059,0.05,0.05154456775068777,0.06768489705562382,0.029723167419433594,1.3949897289276123
field_informed,1302,1.5122246149651408,0.2862333703615406,0.16000166718701014,0.08777538503485927,0.013766629638459371,0.06000166718701014,0.10721118586621936,0.16154368186032877,0.05197882652282715,1.5773780345916748
field_informed,1303,1.6270084348350373,0.24477047468098534,0.1576510237347202,0.02700843483503723,0.05522952531901465,0.0576510237347202,0.08428165017881059,0.13988898388877208,0.052086830139160156,1.4458529949188232
field_informed,1304,1.560963419104586,0.3151666141770698,0.09737354776838399,0.039036580895414064,0.015166614177069826,0.0026264522316160194,0.04196163825359137,0.05682964730409991,0.03975319862365723,1.2777056694030762
field_informed,1305,1.6645579329101563,0.3218866822290827,0.07170148142303107,0.06455793291015621,0.021886682229082688,0.02829851857696894,0.07380758575024746,0.11474313371620784,0.030011892318725586,1.4011874198913574
field_informed,1306,1.7048262110636496,0.2968993158226962,0.14475311786126346,0.10482621106364953,0.003100684177303803,0.04475311786126346,0.11402188529678117,0.1526800131022168,0.048429012298583984,1.9327337741851807
field_informed,1307,1.6693154563291717,0.35390662228739944,0.12886588037228708,0.06931545632917158,0.05390662228739945,0.028865880372287073,0.09243265365781095,0.1520879589888581,0.05164933204650879,2.0810673236846924
field_informed,1308,1.81673291990098,0.13107239557408207,0.1482291232496693,0.21673291990097998,0.16892760442591792,0.0482291232496693,0.27899057768196367,0.43388964757656723,0.029956340789794922,2.1058435440063477
field_informed,1309,1.5784254429318159,0.3216627664950556,0.17574971558827782,0.02157455706818423,0.021662766495055608,0.07574971558827781,0.08168694128569523,0.11898703915151765,0.03023838996887207,1.4313950538635254
field_informed,1310,1.6428843534274533,0.24747197447060448,0.13205898107076103,0.042884353427453226,0.052528025529395506,0.03205898107076102,0.07500692969454861,0.12747136002760975,0.030509233474731445,1.2348268032073975
field_informed,1311,1.688207027232565,0.1520679678858894,0.08871234116739378,0.08820702723256502,0.1479320321141106,0.011287658832606226,0.17260294615254407,0.24742671817928186,0.030810117721557617,1.5149672031402588
field_informed,1312,1.4747882205113165,0.31984305115578454,0.07030761484486261,0.12521177948868356,0.019843051155784552,0.02969238515513739,0.13020512331738265,0.1747472157996055,0.030173063278198242,2.0160763263702393
field_informed,1313,1.6636691492087596,0.37018452156806386,0.052500473877733274,0.06366914920875955,0.07018452156806387,0.04749952612226673,0.10599921042415933,0.18135319689909016,0.029521703720092773,1.9911470413208008
field_informed,1314,1.537869915351342,0.28934033213915344,0.1696778273076415,0.0621300846486581,0.010659667860846544,0.0696778273076415,0.09396156424659231,0.14246757981714614,0.029527664184570312,1.4302427768707275
field_informed,1315,1.5962454378836028,0.4035638024846405,0.1484145896310754,0.003754562116397242,0.10356380248464053,0.048414589631075394,0.11438326106082548,0.15573295423211317,0.03033161163330078,1.232914686203003
field_informed,1316,1.7303499951593675,0.29829459813508585,0.11364751432679801,0.1303499951593674,0.0017054018649141356,0.013647514326798005,0.13107358345932302,0.14570291135107954,0.030039072036743164,2.0014572143554688
field_informed,1317,1.7676553805462858,0.3361930633413789,0.0727089525895935,0.1676553805462857,0.036193063341378895,0.0272910474104065,0.17367517303549748,0.2311394912980711,0.029990196228027344,1.4467833042144775
field_informed,1318,1.6340819899073484,0.421665317620626,0.10374561513120685,0.03408198990734834,0.12166531762062599,0.0037456151312068448,0.1264043558604035,0.1594929226591812,0.029677629470825195,1.248152732849121
field_informed,1319,1.6568847279978522,0.28986744799284575,0.05125232470046424,0.05688472799785216,0.010132552007154239,0.04874767529953577,0.07559680374643019,0.11576495530454217,0.029711484909057617,1.438946008682251
field_informed,1320,1.667716727991643,0.2987691355059153,0.12161079241290759,0.06771672799164286,0.0012308644940847158,0.021610792412907587,0.07109216993460482,0.09055838489863516,0.02984476089477539,1.959517002105713
field_informed,1321,1.5959420905919917,0.24959949595618283,0.0614564954138436,0.004057909408008431,0.05040050404381716,0.03854350458615641,0.06357892089692536,0.093001918037982,0.029955148696899414,2.0584144592285156
field_informed,1322,1.5081571710225483,0.33246429061448757,0.16202405005156775,0.09184282897745177,0.03246429061448758,0.06202405005156775,0.11548167899923668,0.1863311696435071,0.02959465980529785,1.4323194026947021
field_informed,1323,1.535904041676489,0.2554954886371958,0.07520968283380387,0.064095958323511,0.0445045113628042,0.024790317166196132,0.0818749243068464,0.13339078685251132,0.02967691421508789,1.907219409942627
field_informed,1324,1.6570478066086582,0.3655412818556341,0.12940311705682522,0.05704780660865816,0.06554128185563413,0.029403117056825218,0.09173142950371974,0.1519922055211175,0.02945232391357422,1.2251837253570557
field_informed,1325,1.518187135929275,0.3321630046034312,0.1275665204212101,0.08181286407072519,0.03216300460343119,0.027566520421210106,0.09212880461998997,0.14154238909536648,0.029561281204223633,1.477113962173462
field_informed,1326,1.549480525054327,0.3658348486344086,0.11410680427242838,0.05051947494567299,0.06583484863440864,0.014106804272428372,0.08417509471501997,0.13046112785251002,0.029600858688354492,1.4542593955993652
field_informed,1327,1.7007191421498136,0.3512289439547402,0.1626222956668678,0.10071914214981348,0.0512289439547402,0.0626222956668678,0.12919095250326493,0.2145703817714215,0.0295107364654541,1.8829162120819092
field_informed,1328,1.5366427004385304,0.344282949674087,0.10575716995141865,0.06335729956146974,0.044282949674087024,0.005757169951418645,0.07751304435647625,0.1133974191869754,0.029636144638061523,1.2463066577911377
field_informed,1329,1.657648291084558,0.24634075645329853,0.1514276800029194,0.057648291084557934,0.05365924354670146,0.05142768000291939,0.0940608640905282,0.16273521463417878,0.029686450958251953,2.1928412914276123
field_informed,1330,1.557793831753356,0.36262881215948384,0.053206962019931484,0.04220616824664414,0.06262881215948385,0.04679303798006852,0.08884434227330448,0.1516280183861965,0.029717683792114258,2.0749075412750244
field_informed,1331,1.5342645595493822,0.3739954063713711,0.06434949892884376,0.06573544045061785,0.07399540637137109,0.03565050107115625,0.1052018370653554,0.1753813478931452,0.03020620346069336,1.446624994277954
field_informed,1332,1.5822645527572945,0.33332094344791563,0.12058672499198499,0.017735447242705593,0.03332094344791564,0.02058672499198498,0.0429958673252861,0.07164311568260621,0.05177879333496094,1.49141526222229
field_informed,1333,1.7372915029355505,0.36278181910554097,0.051896163657084916,0.13729150293555037,0.06278181910554098,0.04810383634291509,0.15844397325051232,0.24817715838400645,0.048105478286743164,1.290806770324707
field_informed,1334,1.5762107857433794,0.38865372352568417,0.06877555091022541,0.023789214256620728,0.08865372352568418,0.031224449089774592,0.09695553429730445,0.1436673868720795,0.030042409896850586,1.7459743022918701
field_informed,1335,1.6885327626463573,0.3833582296897433,0.10987948623260024,0.08853276264635723,0.08335822968974332,0.009879486232600238,0.1220010195327251,0.1817704785687008,0.030238628387451172,1.4609103202819824
field_informed,1336,1.6573044043391674,0.2861484199489141,0.09406953883564428,0.05730440433916728,0.013851580051085888,0.0059304611643557215,0.05925226912279686,0.07708644555460889,0.0302121639251709,2.147304058074951
field_informed,1337,1.717175188434051,0.2200483815243929,0.06257609308214437,0.11717518843405084,0.07995161847560708,0.03742390691785563,0.14670662865194836,0.23455071382751355,0.030364036560058594,1.235713243484497
field_informed,1338,1.5814782306693067,0.26613339375466205,0.07381015181108329,0.018521769330693383,0.03386660624533794,0.026189848188916717,0.04664666232298599,0.07857822376494804,0.030286312103271484,1.4308626651763916
field_informed,1339,1.6057542437211345,0.35999587794467086,0.10632365844097108,0.005754243721134422,0.05999587794467087,0.006323658440971075,0.06060202428328714,0.07207378010677637,0.030504941940307617,1.9684414863586426
field_informed,1340,1.5870140205786307,0.29555555197833555,0.09674688078621879,0.012985979421369365,0.004444448021664438,0.0032531192137812137,0.014105728069425486,0.020683546656815016,0.030503273010253906,2.0044703483581543
field_informed,1341,1.731148466889774,0.25012218431116706,0.11697940626325924,0.131148466889774,0.04987781568883293,0.016979406263259236,0.14133653845513602,0.19800568884186615,0.030443429946899414,1.349752426147461
field_informed,1342,1.526599925085706,0.29564829731868625,0.12669592482770137,0.07340007491429401,0.0043517026813137405,0.02669592482770136,0.0782251923363363,0.10444770242330911,0.0295255184173584,1.2576091289520264
field_informed,1343,1.5695252093045071,0.2364150299793254,0.08429784385656643,0.03047479069549297,0.06358497002067459,0.01570215614343358,0.0722379331654565,0.10976191685960114,0.030246734619140625,1.4632301330566406
field_informed,1344,1.640818619073478,0.3215223077239881,0.11339214548831637,0.040818619073477835,0.02152230772398811,0.013392145488316368,0.048049130622852675,0.07573307228578231,0.029567241668701172,1.74562406539917
field_informed,1345,1.6595198469266772,0.2648568754468943,0.06961533410931181,0.05951984692667711,0.0351431245531057,0.030384665890688195,0.0755041674533196,0.125047637370471,0.02962350845336914,1.64290452003479
field_informed,1346,1.5755226474518949,0.350954019297816,0.16126636046227055,0.024477352548105236,0.05095401929781601,0.06126636046227055,0.08336078091440427,0.1366977323081918,0.029684066772460938,1.668945550918579
field_informed,1347,1.673800936470354,0.3111868005454941,0.13157174651456965,0.07380093647035402,0.011186800545494091,0.03157174651456965,0.08104627016912092,0.11655948353041776,0.03061366081237793,1.2640399932861328
field_informed,1348,1.6201182517012396,0.255042286200015,0.10388432664938989,0.020118251701239487,0.04495771379998498,0.0038843266493898826,0.049406761431558595,0.06896029215061435,0.03961443901062012,2.1253819465637207
field_informed,1349,1.6217207395266813,0.3486684585774581,0.14710855796506656,0.021720739526681188,0.04866845857745811,0.04710855796506655,0.0711310453981925,0.11749775606920584,0.05212283134460449,2.036553382873535
field_informed,1350,1.6516887325265863,0.2372265654834791,0.10575350057584446,0.051688732526586234,0.0627734345165209,0.00575350057584445,0.08151890529246056,0.12021566761895158,0.0518343448638916,1.4993317127227783
field_informed,1351,1.5147507893567402,0.2757183894266857,0.07961631588114798,0.08524921064325985,0.024281610573314294,0.020383684118852025,0.09095338974216474,0.12991450533542617,0.036219120025634766,1.507979393005371
field_informed,1352,1.6152582529488986,0.393588593557009,0.07453230420963576,0.015258252948898487,0.09358859355700899,0.025467695790364245,0.09818473738775356,0.1343145422962717,0.029645442962646484,1.2492938041687012
field_informed,1353,1.5933912923917815,0.22357772995300135,0.13693435110363705,0.006608707608218634,0.07642227004699864,0.03693435110363705,0.08513627115885478,0.11996532875885432,0.02966022491455078,2.089921236038208
field_informed,1354,1.6167957931656602,0.31688480790226864,0.06185226692278907,0.016795793165660156,0.01688480790226865,0.038147733077210935,0.044971601537973756,0.07182833414513974,0.02965402603149414,2.152768135070801
field_informed,1355,1.520846017916658,0.29967268412428416,0.07285989172040802,0.07915398208334201,0.0003273158757158279,0.027140108279591985,0.0836782259178605,0.10662140623864982,0.029815196990966797,1.2521052360534668
field_informed,1356,1.6185621717336933,0.22475454781439813,0.15858310965955147,0.018562171733693233,0.07524545218560186,0.05858310965955146,0.0971514952611119,0.15239073357884655,0.02983546257019043,1.8785672187805176
field_informed,1357,1.5782910202937703,0.2833282764783497,0.10986502810100479,0.02170897970622976,0.016671723521650306,0.009865028101004786,0.029095445425383296,0.04824573132888485,0.029846668243408203,1.532292366027832
field_informed,1358,1.699452729564463,0.4040093320961447,0.05037597777760439,0.09945272956446294,0.10400933209614471,0.04962402222239561,0.15222131967118513,0.25308608388300324,0.029980897903442383,1.5260226726531982
field_informed,1359,1.6233054830802531,0.21311167075213697,0.14135962373293198,0.023305483080253042,0.08688832924786302,0.04135962373293198,0.09901184664684685,0.15155343606104804,0.02999567985534668,1.8354945182800293
field_informed,1360,1.6133162642595542,0.2832009684644142,0.16021318985697836,0.013316264259554123,0.016799031535585762,0.06021318985697835,0.06391524534190887,0.09032848565211823,0.02982473373413086,1.256131887435913
field_informed,1361,1.4887014152874565,0.21011420464886,0.05,0.11129858471254361,0.08988579535114,0.05,0.15154811501606436,0.2511843800636836,0.029582738876342773,1.4578585624694824
field_informed,1362,1.6489879776039629,0.2592837017826216,0.05097281629212327,0.048987977603962785,0.04071629821737838,0.04902718370787674,0.0803822345582576,0.1387314595292179,0.044939279556274414,1.4201734066009521
field_informed,1363,1.545565708518476,0.2769218341351871,0.15960092752893554,0.05443429148152412,0.023078165864812872,0.05960092752893553,0.08395215536892885,0.13711338487527253,0.05242729187011719,2.0356929302215576
field_informed,1364,1.7517790712544006,0.32472061844445876,0.1254691116022886,0.1517790712544005,0.024720618444458775,0.025469111602288597,0.15587389484110137,0.20196880130114786,0.03289341926574707,2.1437435150146484
field_informed,1365,1.5743585007268024,0.2597009471425205,0.05,0.0256414992731977,0.04029905285747948,0.05,0.06914839221693678,0.11594055213067718,0.03011918067932129,1.247718334197998
field_informed,1366,1.7504147820439595,0.32250013396445765,0.1260312859601598,0.15041478204395942,0.022500133964457658,0.0260312859601598,0.15430000173198305,0.19894620196857687,0.030185461044311523,1.8862884044647217
field_informed,1367,1.6594185448971186,0.3292349449755561,0.06334589289712761,0.05941854489711851,0.02923494497555612,0.036654107102872396,0.07568863225692166,0.12530759697554703,0.029732942581176758,1.4507510662078857
field_informed,1368,1.6376313989660185,0.31544578246123145,0.12462248372285578,0.037631398966018414,0.015445782461231461,0.024622483722855776,0.04754956454755012,0.07769966515010565,0.029845714569091797,1.411999225616455
field_informed,1369,1.6232976189973796,0.36014244270507567,0.11004545334327899,0.023297618997379477,0.06014244270507568,0.010045453343278984,0.06527483127785443,0.09348551504573414,0.0298917293548584,1.251154899597168
field_informed,1370,1.6071768230170476,0.23043014300722414,0.10741986182029835,0.007176823017047473,0.06956985699277585,0.007419861820298343,0.07033154441675248,0.08416654183012166,0.02991485595703125,2.005018711090088
field_informed,1371,1.6539514847866341,0.3759965338238338,0.07229018593631464,0.05395148478663403,0.07599653382383381,0.027709814063685362,0.09723204029209474,0.1576578326741532,0.029956817626953125,2.0358457565307617
field_informed,1372,1.6813324779574945,0.2955008970387616,0.1208245125084975,0.08133247795749443,0.004499102961238399,0.020824512508497497,0.0840765973346847,0.10665609342723033,0.05236387252807617,1.5314366817474365
field_informed,1373,1.5926018264651987,0.35963511126577624,0.13728594071784064,0.007398173534801433,0.05963511126577625,0.03728594071784064,0.07072001726913588,0.10431922551841832,0.04802536964416504,1.492518663406372
field_informed,1374,1.6555837284219628,0.20197470457774902,0.10400646849985784,0.055583728421962686,0.09802529542225097,0.004006468499857835,0.11275886305628675,0.1576154923440715,0.030753374099731445,1.905118465423584
field_informed,1375,1.8161155889404976,0.3761413378747443,0.10087903947796525,0.21611558894049754,0.07614133787474431,0.0008790394779652488,0.22913800170826729,0.2931359662932071,0.03040146827697754,1.2434577941894531
field_informed,1376,1.5980609096565044,0.35654076884127,0.057162212347508505,0.0019390903434957085,0.05654076884127002,0.0428377876524915,0.07096262863988426,0.10131764683725722,0.03047776222229004,1.7731528282165527
field_informed,1377,1.8117557789462806,0.25681525990702997,0.12726670583292124,0.2117557789462805,0.04318474009297002,0.027266705832921234,0.21782769553255263,0.28220722487217176,0.030651569366455078,1.508615255355835
field_informed,1378,1.7445019180772117,0.23499599535841162,0.16665550551772657,0.14450191807721158,0.06500400464158837,0.06665550551772656,0.1718990441022302,0.2761614282365265,0.030712604522705078,1.556415319442749
field_informed,1379,1.6230634447464876,0.33812001830746347,0.08296977394863451,0.02306344474648747,0.03812001830746348,0.01703022605136549,0.04769787079835156,0.07821368910531644,0.030709028244018555,1.2373106479644775
field_informed,1380,1.5756817453014003,0.2982307420922794,0.07656833006761554,0.024318254698599828,0.0017692579077205894,0.023431669932384463,0.033816430044435714,0.04951918253870488,0.030524253845214844,2.0468873977661133
field_informed,1381,1.7150903051812088,0.344944777217095,0.23470045846234328,0.11509030518120866,0.044944777217095,0.13470045846234327,0.18278409355237538,0.2947355408606469,0.03068065643310547,2.0311052799224854
field_informed,1382,1.66154020037418,0.283757346277567,0.1373727829967852,0.06154020037417984,0.016242653722432998,0.0373727829967852,0.07380884073717639,0.11515563709339804,0.05207085609436035,1.2484219074249268
field_informed,1383,1.6205946794694126,0.3037502415915729,0.13189640865396374,0.020594679469412513,0.0037502415915728893,0.03189640865396373,0.03815214305204436,0.056241329714949134,0.052138566970825195,1.4688594341278076
field_informed,1384,1.5559998603710035,0.19992094381749959,0.10009290990245819,0.044000139628996626,0.1000790561825004,9.290990245817976e-05,0.1093244638953297,0.14417210571395522,0.044579267501831055,1.476562261581421
field_informed,1385,1.6594867644804197,0.29033519797287144,0.05274082744278115,0.05948676448041956,0.00966480202712855,0.047259172557218856,0.07658663680672681,0.11641073906476697,0.029555320739746094,1.923649787902832
field_informed,1386,1.5510229762799324,0.3083112641087356,0.09486853380940782,0.048977023720067736,0.008311264108735616,0.005131466190592182,0.04994154491829848,0.062419754019395535,0.029674530029296875,2.0774471759796143
