dataset,method,index,jo_b,jb_b,J_total_b,jo_a,jb_a,J_total_a,misfitb,misfita,Improvement,pct_drop_J,pct_drop_Jo,pct_drop_Jb,cg_iterations,converged,exit_code,runtime,log_runtime,jo_jb_ratio,log_jo_jb_ratio,pct_drop_J_100
baseline,NN-NPZ,69,7851.470744007179,1.3695501826753677e-27,3925.7353720035894,4024.486239039903,135.11994558987573,2079.8030923148895,9.37699268514844,6.720632442535146,28.328487947106083,0.47021312054118053,0.4874226281602479,-9.866009095477153e+28,48,1,0,0.9082319736480713,-0.04180321314359885,29.784546030348977,1.473990985062129,47.021312054118056
baseline,NN-NPZ,70,149.2428860054818,0.0,74.6214430027409,91.30875991677948,2.8270391206039207,47.0678995186917,1.4112071087510978,1.044959971417361,25.95275598192397,0.3692443133676353,0.3881868519118182,,59,1,0,1.0926635265350342,0.038486446427142405,32.29837155464401,1.509180626273499,36.92443133676353
baseline,NN-NPZ,71,1459.0745571998589,1.3695501826753677e-27,729.5372785999294,854.9574797066505,21.79722153812962,438.37735062239005,4.650869843485791,3.5339247115488854,24.015832941473235,0.39910219329204205,0.4140412664398606,-1.5915606316483797e+28,52,1,0,0.9547326564788818,-0.020118222207257605,39.22323210832553,1.5935433779338857,39.9102193292042
baseline,NN-NPZ,72,228.31527809699767,1.3695501826753677e-27,114.15763904849884,137.15184243074114,3.4815177089078015,70.31668006982447,1.6760290598499763,1.1971988853353746,28.56932412362006,0.3840387673053481,0.3992874958964707,-2.5420884557196585e+27,62,1,0,1.1309456825256348,0.05344174697154905,39.394268218089145,1.595433037502246,38.40387673053481
baseline,NN-NPZ,73,1342.0511376794705,0.0,671.0255688397352,688.6505128593644,28.602996827013417,358.6267548431889,5.184098109658557,3.691095724482493,28.799655284193665,0.4655542627633587,0.4868671591381351,,60,1,0,1.145824909210205,0.059118259190390474,24.07616645990692,1.3815873373263328,46.55542627633587
baseline,NN-NPZ,74,495.61358643978645,4.8148248609680896e-29,247.80679321989322,270.14848614986954,11.09023012224512,140.61935813605734,3.0154580266173427,2.16176866591227,28.310437524567956,0.4325443773800111,0.45492114513957,-2.3033506809664664e+29,59,1,0,1.0634400844573975,0.026713026234472956,24.359141620334594,1.3866619803434215,43.25443773800111
baseline,NN-NPZ,75,4299.558894314249,0.0,2149.7794471571247,2164.9124333100135,76.2511644623153,1120.5817988861645,7.388134860527816,5.307613088775906,28.16031124265747,0.47874569162523833,0.49648033983837253,,51,1,0,0.9280984401702881,-0.03240595723437666,28.391860617157555,1.453193854283044,47.874569162523834
baseline,NN-NPZ,76,410.7326659451696,0.0,205.3663329725848,279.6003338394319,12.970210292822467,146.2852720661272,2.849236055203054,2.2930658406716216,19.51997671501445,0.2876862047020364,0.3192644339694254,,54,1,0,0.9859979152679443,-0.006124003302789974,21.557116463574907,1.333590668030945,28.768620470203636
baseline,NN-NPZ,77,4715.185659787594,0.0,2357.592829893797,2820.1664579523585,79.69475199500118,1449.93060497368,9.213408663172643,7.331776535854292,20.422757701387035,0.38499532803592923,0.4018970489320246,,62,1,0,1.1961097717285156,0.07777103840516351,35.38710375972124,1.5488450194715695,38.49953280359292
baseline,NN-NPZ,78,2689.838762412993,0.0,1344.9193812064966,1545.4498458317403,23.781261364712037,784.6155535982261,5.418605084779017,4.074343810448653,24.80825329209586,0.4166077427671796,0.42544889030993355,,63,1,0,1.1597294807434082,0.06435669722550691,64.98603342062272,1.8128200295642711,41.66077427671796
