method,dataset,metric,value
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.229691527760108
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5416619650619923
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5516129787664645
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4148158497530792
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.222615358456122
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5099049138905003
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8362020582196967
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.681338833296244
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7892608376776649
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1170063279777886
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9063740751360991
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0849668427555614
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1496930420686193
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5994003898680496
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1154131951099593
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.437452154180746
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.408525662493336
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2003612500363436
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5124973242738764
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0670746958575343
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4157169492241595
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3106802228779848
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.551360201984883
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5168965515072872
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.721978793535303
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.160908508829662
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.450497087403152
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3461963717127075
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4645176555390156
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7954265091822281
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1668835074081612
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.123267807101365
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2964977315881157
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1217934445171962
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.878163434884161
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9660349383171604
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7214256169367208
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7366478415306723
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2446931294103603
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.373165393829734
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.8842636287160731
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8777320393283563
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0112494490618962
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3298101212906528
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3074640042419188
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5544202428674614
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5495199469541114
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9517374862978023
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9195391318454569
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9634242050801815
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7404572004021277
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1321011964746739
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5503420569419577
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.756840632942925
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.485708779246184
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6740795824602774
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5856027181671388
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4351490143531842
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6239716057783866
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.085828842217547
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.50701912757153
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7014695052303637
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7023092614906024
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0799943227896869
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.476189874383972
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.134749449582153
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4369886354769321
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3163680888230866
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.9604258765626952
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.939889439250867
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7884853663111946
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3675802798846286
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.713913010784993
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4616494865740886
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7243991429740406
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6180209326295387
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.9766714798606966
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5931192561705303
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1153127091414257
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7161375335184135
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.844056701683688
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1221573945761572
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.206780638823608
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.088794942379985
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1361590219882682
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2229449749099686
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7723718271532665
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6390764091930419
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.108705006577629
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4206622106306006
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1380844590715695
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4117789929334252
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5186063831388938
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.148784921754411
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.818190267947507
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8797794015393354
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7210133837389918
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2310248311759162
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.505402899313052
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0678839524028418
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5701986009545403
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3344512254197942
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0024869689849223
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5655782032159256
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2692996365763243
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6322833575456883
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8406809239812671
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.799315523450906
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.250051802058844
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3837657797583647
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6581261513496282
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6761693372069435
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.73828179323854
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8207856242034977
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5181791785815946
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.784653296146895
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6330125995819234
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7632682091374963
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.426802945583521
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1773875720745324
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4576462740172293
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1695109654738471
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.412244081752773
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5887527641555257
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3464000299249068
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1450885474704535
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0194459012484136
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7489697055765383
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2183518159627065
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7216107872187107
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4208355128427006
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2443337659389744
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4213759468062102
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2798281662002917
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4754613997256296
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6651967071873595
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4573896699039735
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3916774984268343
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.490299852493231
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.9103182795186169
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6261552987884962
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0958175048052037
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7113217819964335
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5549550279829811
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.349303284551277
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3443141329457649
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.210737826432467
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7324592111954467
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4277119508929226
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9774479552396024
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.283635487186605
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.380152022708293
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5374332517342735
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6291469603592503
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1798137167480829
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1522325606738235
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5870194243342846
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3728259072981985
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5764469967106847
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3656707099858407
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3269176904141071
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1541969461693866
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.8884241869384225
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.687664279433782
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3169147323169577
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8061124795814292
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2946138015096984
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1208871440228407
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6509632688723865
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4138332468973784
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5437338554798263
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.556851687730086
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3391149495463677
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0636516434025374
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5909807437957482
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6344480237077177
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,2.331513820544881
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7348369261552563
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3605333322255497
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4422116746353855
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8133995737453932
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1923467830133385
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0479375298724585
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4780933709143769
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9858695051491201
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4887386963087714
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.463818240769401
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4180187943832852
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7751141690052634
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7378430996246488
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8442422363823543
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8550798138566107
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.368268501649773
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.769396714126748
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3340451453868856
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6173252779548855
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8037113984929034
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5042589309301773
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3128160395093142
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6492127575706284
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.406091169158371
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1224303946954295
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6427227181503559
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.839869252504154
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6810969022684308
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1521790598009323
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5523850668308408
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4179211271799423
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5011720073561536
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.212748492240425
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2048728097498376
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6813771711916137
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9850894497760577
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0481035991455914
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7152571196882542
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4581290514767409
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.301166914888196
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.8932584429951612
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7299510421420226
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9547492764026573
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8086409332042073
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.947124849937061
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.179195237470064
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6618811773857542
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3647638833284526
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3687810321133196
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7112331000269296
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9985448492476302
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7492349952186241
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4508990787545666
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2917570057241132
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5402120049309196
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.287477845500889
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2447861764196826
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5892331790368448
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.32877825070422
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.837585663801376
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2089115452879036
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.464344739529469
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2250030289948146
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1662020658511403
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4696853933990748
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0039634137738593
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1637867005666533
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.767809132937313
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.725939030160282
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6908639342291851
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2817092746687244
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4475947866233798
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4168025307293646
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5666119375241867
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4650075143288759
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2276075920038407
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4023092255872607
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1217347517632466
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2064469583073656
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6990956593765922
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4012595723416352
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0577524484494714
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6509756750998208
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3768198691100728
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2476737707479992
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9376964233971291
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2351032634964572
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5000328730990835
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9655122815655058
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8096222879940833
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4505003797790055
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5182858594467006
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6570369190424574
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.790158341340664
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4871830013852798
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7773913386642646
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6216906429825508
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.227311512195953
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3827773108337214
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4909811146424017
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4183333409877832
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8395383021003577
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5337079184422042
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6770647305494377
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5700944450949805
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5880400479037096
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6237830453807864
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3214071876129514
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5597604110108072
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5924823203508676
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5704723569128451
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5647218882692098
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.765874849983036
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5457373545305662
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5510613561088962
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6662193092321862
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8361301233628706
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1602975925944352
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0993044758845572
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7420724777928756
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1895451759372737
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5697429807971313
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4724996963092365
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.747007056625394
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.455197975882261
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1230785727566739
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8833300723345419
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2933817060788464
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0620827131307669
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.151483389986231
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.20425196840695
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2221255449610273
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.022840272612911
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1267073942564703
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.647287906699268
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3930821104186124
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6793810795430792
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.356187128676819
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7335657569296423
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.403981724554462
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5493964957124247
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5431634539341559
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5210398685591942
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0124356322712906
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7570493576117046
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4963769011504102
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5212691731270789
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.647368757256173
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5411384511569242
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7358128604176988
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9633048623656238
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3568172433552832
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4074199371065104
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.438169508975515
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9683187409020714
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9751806630543203
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3006429616020925
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2975793613523319
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0845708166729642
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.481958070282367
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1367545851022194
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6068813482979214
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7923261046452386
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3533772002654008
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6834171334141954
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4506879834237727
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.5564305313772948
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9021730537460545
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1751330357586687
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.8806570519467305
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.1977120309234082
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7971944116554173
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6433975174495334
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0843222935237267
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6491012249063042
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.7954700172449396
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9436526323825923
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.369308110339656
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3147700330833971
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.6897072052753963
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.36413083834279
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4059377374075581
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0072611543266237
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9901851697990868
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.0612412737289134
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3998912095005882
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.26661131827137
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.3109089725236924
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.2898610072162613
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4322421138454902
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.777996597449185
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,1.4880144253374312
NN-NPZ,baseline,log$_{10}(J_o/J_b)$,0.9932358369233564
